   42     0.33071840E-01 -0.22693903E+00 -0.15837559E+00
   43     0.23189728E-02 -0.12704279E-01 -0.10015344E-01
   44     0.31463346E-02  0.13274334E-01  0.38015530E-02
   45    -0.12903835E-01 -0.16592674E-02  0.64799458E-02
   46     0.11273549E-01 -0.12031098E-01 -0.21668718E-02
   47    -0.79386163E-02 -0.11427968E-02  0.21104787E-02
   48    -0.23378900E-02  0.13165511E-01 -0.57179074E-02
   49    -0.74803408E-03 -0.28729590E-01 -0.58095158E-03
   50     0.24903566E-02 -0.82628059E-02 -0.89934528E-02
   51    -0.33184210E-02  0.25383170E-01  0.94008514E-02
   52     0.23963948E-02  0.93182645E-02 -0.48052673E-02
   53    -0.50561849E-03 -0.16713922E-01  0.62749212E-02
   54     0.81862816E-03  0.30096609E-02 -0.52154700E-02
   55    -0.94940308E-02 -0.84501596E-02 -0.39517838E-02
   56     0.21225469E-02 -0.17638223E-02  0.13133266E-02
   57     0.10270762E-01  0.11676365E-01  0.22768941E-03
   58     0.48444353E-01 -0.13025409E-01 -0.24699601E-01
   59    -0.24780155E-01  0.11346644E-01 -0.25874289E-02
   60    -0.19911725E-01  0.19620800E-02  0.29830139E-01
   61     0.78951975E-02  0.60341333E-02  0.76444248E-02
   62    -0.37560384E-02 -0.53910319E-02 -0.87545028E-02
   63     0.16536629E-02  0.38552538E-02 -0.47076406E-02
   64     0.15969249E-01 -0.21628953E-01 -0.34010130E-01
   65    -0.22307770E-01  0.11408014E-01  0.16779576E-01
   66     0.32043258E-02  0.10791556E-01  0.21140167E-01
   67     0.41979402E-02 -0.71614188E-02 -0.26488843E-01
   68     0.33180225E-02  0.13837497E-01  0.34538905E-02
   69    -0.67490100E-02 -0.23567404E-04  0.15938206E-01
   70    -0.14943993E-01 -0.12100370E-01  0.55357101E-02
   71    -0.15496118E-02 -0.36233976E-02 -0.65802082E-03
   72     0.14061514E-01  0.71071740E-02 -0.42777579E-02
   73    -0.23466899E-01  0.32005508E-01 -0.12053596E-01
   74    -0.26941647E-02 -0.25245999E-01  0.16409434E-01
   75     0.22762603E-01 -0.61718007E-02 -0.56152586E-02
   76     0.93495740E-02  0.12713068E-01  0.16942554E-01
   77     0.21547727E-02  0.52341884E-02 -0.72394037E-02
   78    -0.75448869E-02 -0.15061057E-01 -0.48447174E-02
   79    -0.80806619E-02 -0.10522323E-01  0.90783888E-02
   80     0.24566602E-03  0.11750448E-01  0.19594337E-02
   81     0.12215210E-02  0.73326013E-02 -0.32068006E-02
   82    -0.16590601E-01  0.17568730E-01  0.26478005E-02
   83     0.11683367E-01 -0.39938290E-02  0.85682954E-02
   84     0.31781567E-02 -0.13002412E-01 -0.38062200E-02
   85     0.12393640E-01  0.10219639E-01 -0.37842916E-02
   86    -0.11604585E-01 -0.12480819E-01  0.53457353E-02
   87     0.12552377E-02 -0.86075239E-04 -0.70444698E-02
   88    -0.11335712E-02 -0.23750751E-01  0.52185350E-01
   89     0.88821979E-02  0.69589668E-02 -0.11381200E-01
   90    -0.54489845E-02  0.22472906E-01 -0.49452232E-01
   91     0.75504588E-02 -0.20212956E-01  0.36322332E-01
   92    -0.10366698E-01  0.19208265E-01 -0.25985609E-01
   93     0.39951562E-05 -0.20126024E-02 -0.34211910E-02
   94     0.83191398E-02  0.18273759E-01 -0.87378184E-03
   95    -0.11643119E-01 -0.62365583E-02  0.74715341E-02
   96    -0.15103738E-02 -0.14290245E-01  0.45840621E-02
   97    -0.69467245E-02 -0.22600458E-01 -0.11035438E-04
   98     0.26841734E-02  0.23091536E-01  0.19629392E-02
   99     0.10629524E-01 -0.12162646E-02  0.11257560E-02
  100    -0.39827696E-01  0.12373027E-01 -0.14755587E-02
  101     0.34735146E-01 -0.11380145E-01  0.10568618E-01
  102     0.69814415E-02 -0.79411341E-02  0.25425339E-02
  103    -0.84766708E-03  0.39145866E-01 -0.16671809E-02
  104    -0.41544777E-02 -0.24654464E-01  0.13498713E-01
  105     0.14946485E-01 -0.11272937E-01 -0.13737170E-01
  106    -0.27406841E+00  0.29116300E+00 -0.49160176E+00
  107    -0.13344921E-01  0.59219247E-02 -0.27037623E-01
  108     0.29268168E+00 -0.29865999E+00  0.51193829E+00
  109     0.24705448E-01  0.17402160E-01 -0.21619429E-01
  110    -0.20661138E-01 -0.17269059E-01 -0.16729966E-02
  111    -0.83170017E-02 -0.42071809E-02  0.18697335E-01
  112    -0.30511883E-01 -0.10986466E-01 -0.14809940E-01
  113     0.93931390E-02  0.15170298E-01  0.13175379E-01
  114     0.27980184E-01 -0.70380658E-02  0.21879908E-04
  115     0.12980263E-03 -0.13899661E-02  0.20379238E-01
  116    -0.78052514E-02 -0.11579574E-01 -0.11426749E-01
  117    -0.21519279E-02 -0.97329416E-03 -0.65179125E-02
  118     0.27998504E-03  0.45599615E-02  0.95804096E-02
  119    -0.91512608E-02 -0.49894792E-02 -0.10278894E-01
  120     0.34039508E-02 -0.17109929E-02  0.73797734E-02
  121    -0.33815018E-01  0.10119464E-01  0.25257090E-02
  122     0.37786615E-01 -0.12033269E-01 -0.48152708E-02
  123    -0.47936986E-02  0.13087694E-01 -0.68721873E-03
  124    -0.11987758E-01 -0.25902399E-01 -0.36437127E-01
  125     0.49995708E-02  0.32743367E-01  0.12962251E-01
  126     0.70399538E-02 -0.71710762E-02  0.18840996E-01
  127     0.42812814E-02  0.16748031E-01  0.10632561E-01
  128    -0.13256325E-01 -0.11813351E-01 -0.42150455E-02
  129     0.89150023E-02 -0.59526815E-02 -0.65349896E-02
  130     0.17577288E-01 -0.95510785E-03  0.73706909E-02
  131    -0.58160516E-02  0.69954846E-02 -0.23266783E-01
  132     0.13739236E-02 -0.70210300E-02  0.19918255E-02
  133    -0.68759164E-02  0.15981527E-01 -0.23069204E-01
  134    -0.11186196E-01  0.84544452E-02  0.23735568E-01
  135     0.20621737E-01 -0.24901001E-01  0.67162380E-02
  136     0.26109175E-02 -0.22135858E-01  0.14097927E-01
  137    -0.29466805E-02  0.28493035E-01 -0.15124756E-01
  138    -0.42484012E-02  0.33056826E-02 -0.35494281E-02
  139     0.24743980E-01  0.21961071E-01 -0.21676397E-01
  140     0.61084671E-02 -0.62828490E-02 -0.48172972E-02
  141    -0.30226994E-01 -0.16664161E-01  0.23107985E-01
  142    -0.10520597E-01  0.26662742E-03 -0.61707817E-02
  143     0.31023782E-02 -0.15006079E-03 -0.17645321E-02
  144     0.45433704E-02 -0.12930443E-02 -0.27170274E-02
  145    -0.27395202E-02 -0.31029451E-02  0.10266189E-01
  146     0.33641757E-03 -0.42082797E-02 -0.25989444E-02
  147     0.51020281E-02  0.70528691E-02 -0.15221057E-02
  148    -0.30656023E-02  0.86402855E-03 -0.30660923E-02
  149     0.10248111E-01 -0.71466307E-02 -0.10071146E-01
  150    -0.72322447E-02 -0.11031094E-02  0.11059393E-01
  151    -0.15953518E+00 -0.27149039E+00 -0.27214188E+00
  152     0.56691099E-02  0.93565830E-02  0.19493501E-01
  153     0.15558575E+00  0.25795585E+00  0.25240433E+00
  154     0.10446225E-01  0.10007538E-01 -0.52779216E-02
  155     0.61769156E-02 -0.85423081E-02  0.18292680E-02
  156    -0.11466138E-01 -0.20162222E-02  0.56163153E-02
  157     0.24111809E-01 -0.85356569E-03  0.84095218E-02
  158    -0.20330924E-01  0.46666921E-02 -0.20905312E-02
  159    -0.13751928E-03 -0.58405259E-02  0.47395485E-03
  160     0.14792893E-01  0.18102059E-02  0.12067535E-01
  161    -0.20850027E-01 -0.12475035E-01 -0.12211444E-01
  162     0.41836179E-02  0.71792114E-03 -0.84873930E-02
  163     0.39341375E+00  0.10078897E-01 -0.67493307E+00
  164     0.12552282E-01  0.22488834E-01 -0.90628865E-02
  165    -0.40690272E+00 -0.27370345E-01  0.69231097E+00
  166     0.37918107E-02  0.11371491E-01  0.49774985E-02
  167     0.21945849E-02 -0.41184088E-02 -0.25958039E-02
  168    -0.10951020E-01 -0.34531464E-02 -0.87671553E-02
  169    -0.67341454E-02  0.72449476E-02 -0.10877732E-02
  170     0.40630136E-02  0.88020331E-03  0.51072686E-02
  171     0.53738405E-02 -0.25889668E-02 -0.61178556E-02
  172    -0.67757132E-02 -0.16097325E-02  0.13455777E-01
  173     0.34092851E-02 -0.72383186E-03  0.39371523E-03
  174    -0.79839668E-03  0.50179228E-02 -0.11593581E-01
  175    -0.21545441E-01 -0.13594957E-01  0.77848940E-02
  176     0.41395327E-02 -0.60372045E-02 -0.84492857E-02
  177     0.14860602E-01  0.15513605E-01  0.14874352E-02
  178     0.68434861E-02  0.90065668E-02  0.22201203E-01
  179    -0.15956448E-03 -0.78701591E-02 -0.16162244E-01
  180    -0.33206674E-02  0.78611393E-03 -0.72540136E-02
  181     0.27362491E-01  0.32737349E-02  0.13023514E-01
  182    -0.26801987E-01 -0.13127858E-01 -0.55661354E-02
  183    -0.58683398E-02  0.32445987E-04 -0.28684286E-02
  184    -0.12285723E-01 -0.20016744E-01 -0.21221434E-01
  185    -0.57058735E-02 -0.96816338E-02 -0.69559404E-02
  186     0.12206734E-01  0.28951349E-01  0.25363157E-01
  187    -0.30396777E-01 -0.94262401E-02  0.37049056E-02
  188     0.34344751E-01  0.76356363E-04 -0.14948221E-02
  189     0.26548014E-02  0.13253853E-01  0.27703160E-02
  190    -0.19383649E-01  0.64105455E-02  0.10824231E-01
  191     0.23496368E-02 -0.61555394E-02 -0.49226762E-03
  192     0.21004334E-01  0.14041671E-01 -0.94506976E-02
========
    1     0.12779841E-01 -0.33972539E-02  0.36175561E-01
    2     0.48780235E-02  0.70986966E-02 -0.27531179E-01
    3    -0.18448706E-01 -0.44198843E-02 -0.69573005E-02
    4    -0.30410415E-03 -0.20634270E-01  0.38852299E-02
    5     0.15638996E-03  0.30854990E-01  0.41498804E-03
    6    -0.55424584E-03 -0.28156104E-02 -0.41127967E-02
    7    -0.15139641E-01 -0.33556237E-02 -0.21919379E-01
    8    -0.58345375E-02 -0.17592825E-01 -0.51689741E-02
    9     0.15606199E-01  0.17066227E-01  0.25984607E-01
   10     0.76516308E-02  0.33507709E-01  0.11301479E-01
   11     0.64422832E-02 -0.19200761E-01 -0.20493040E-01
   12    -0.80848630E-02 -0.13296643E-01  0.75532488E-02
   13     0.10974570E-01  0.31821706E-01  0.25560059E-01
   14     0.15304657E-01 -0.11645701E-01 -0.23299917E-01
   15    -0.24937998E-01 -0.86378182E-02 -0.24343705E-02
   16    -0.73607992E-02  0.23013497E-01  0.38971361E-01
   17     0.59248694E-03 -0.63660102E-02 -0.40693050E-01
   18     0.35236870E-02 -0.17998228E-01  0.67398436E-02
   19    -0.28664937E-01  0.10183624E-01  0.30068236E-02
   20     0.26236169E-02 -0.66570628E-02  0.29857908E-02
   21     0.20187411E-01 -0.53092213E-02  0.17506774E-02
   22    -0.11565072E-01  0.34750642E-01 -0.11988654E-01
   23     0.95454498E-02 -0.19951008E-01  0.13731932E-01
   24     0.34645239E-02 -0.67441619E-02 -0.66765109E-03
   25     0.70130605E-02  0.10633613E-01  0.99632568E-02
   26    -0.55360027E-02  0.58981836E-02 -0.47901407E-02
   27    -0.23901240E-02 -0.26650595E-01 -0.58971524E-02
   28     0.14779340E-01 -0.20626231E-01  0.38232624E-01
   29    -0.27195967E-01  0.18648437E-01  0.40668613E-03
   30     0.14890824E-01  0.54318942E-02 -0.27394368E-01
   31    -0.62390925E-03 -0.24042749E-01 -0.13491275E-01
   32     0.76753881E-02 -0.35242817E-02  0.16264241E-01
   33    -0.80813496E-02  0.22765016E-01 -0.76356356E-02
   34     0.91256313E-02 -0.10798544E-01  0.10469445E-01
   35    -0.72211673E-03  0.35063714E-02 -0.98382679E-02
   36    -0.19867731E-01  0.10590248E-01  0.45511528E-02
   37    -0.46484975E-01 -0.10999925E-01  0.16999597E-01
   38     0.42470068E-02 -0.39222479E-02 -0.45864993E-02
   39     0.36324763E-01  0.13466057E-01 -0.20682565E-01
   40     0.22149554E-01 -0.74870753E-01 -0.50095572E-01
   41    -0.71584866E-02 -0.51237259E-02  0.50915051E-02
   42    -0.17934390E-01  0.73763557E-01  0.45651139E-01
   43    -0.14378336E-01  0.27085366E-02  0.37616066E-02
   44     0.27118621E-01 -0.87469232E-02 -0.61119700E-02
   45    -0.17204293E-01  0.47443591E-02 -0.60470692E-03
   46     0.93690695E-02  0.23037983E-01 -0.10411572E-01
   47    -0.94523485E-02  0.56972820E-02  0.19464705E-02
   48     0.10488053E-02 -0.30419163E-01  0.40318342E-02
   49     0.15025440E-01  0.22599838E-01 -0.18405752E-01
   50    -0.68954386E-02  0.90877265E-03  0.15652123E-01
   51    -0.95398663E-02 -0.36515783E-01 -0.58827189E-03
   52    -0.17236293E-01 -0.16262991E-01 -0.14661413E-02
   53     0.20890834E-02  0.26314930E-02 -0.52704396E-02
   54     0.12056763E-01  0.15539479E-01  0.62288648E-04
   55     0.17857812E-02  0.90988965E-02  0.11875168E-01
   56     0.10396457E-01  0.17740602E-01 -0.53802752E-02
   57    -0.76040957E-02 -0.26448712E-01 -0.10092087E-01
   58    -0.38228417E-01 -0.91951970E-03  0.23442415E-01
   59     0.55584460E-02 -0.11500560E-02  0.66819681E-03
   60     0.29578745E-01  0.66460292E-02 -0.25670588E-01
   61     0.19603778E-01  0.36566312E-02  0.27187691E-01
   62    -0.13505556E-01 -0.16210943E-01 -0.12099639E-01
   63     0.17942463E-03  0.15219457E-01 -0.16998527E-01
   64    -0.23616229E-01  0.18090342E-01  0.20718324E-01
   65     0.20179097E-01 -0.14827959E-01 -0.86872462E-02
   66    -0.16316388E-02 -0.23756744E-02 -0.91919807E-02
   67     0.89809659E-02  0.24789183E-01  0.20529575E-01
   68    -0.81534325E-02 -0.23735612E-01 -0.14536892E-01
   69     0.22504022E-02  0.26962701E-02 -0.12270250E-01
   70    -0.39958130E-02 -0.12833760E-01  0.90280296E-02
   71    -0.50216073E-02 -0.14551444E-03 -0.40983489E-02
   72     0.80916741E-02  0.92727945E-02 -0.29198372E-02
   73     0.31049148E-01 -0.22065274E-01  0.13974915E-01
   74     0.50833036E-02  0.97118481E-02 -0.17622197E-01
   75    -0.38583394E-01  0.14066960E-01 -0.13878552E-03
   76     0.14988120E-01 -0.19176851E-01 -0.10328765E-01
   77    -0.19290301E-01  0.11392204E-03  0.91808451E-02
   78     0.65612873E-02  0.19315173E-01  0.96128033E-02
   79    -0.99031408E-02  0.47587260E-01 -0.18232322E-01
   80    -0.16558847E-02 -0.13182787E-01  0.10677240E-01
   81     0.68422822E-02 -0.97907755E-02  0.18742232E-02
   82     0.20496834E-01 -0.60465171E-02  0.24177998E-01
   83    -0.24073685E-01  0.14342274E-01 -0.12082724E-01
   84     0.25954706E-02 -0.78520776E-02 -0.76040629E-02
   85    -0.13367288E-01  0.31815137E-02 -0.37934483E-02
   86     0.20323320E-01  0.49350552E-02 -0.23427536E-01
   87    -0.40917761E-02 -0.10927896E-01  0.20613101E-01
   88     0.10065399E-01  0.28400015E-01 -0.28385275E-01
   89    -0.16336356E-01 -0.19709404E-01 -0.17152730E-01
   90     0.81237130E-02 -0.16210743E-02  0.47817808E-01
   91    -0.32484840E-01  0.88098985E-02 -0.36137758E-01
   92     0.14374118E-01 -0.21778865E-01  0.38597242E-01
   93     0.16438135E-01  0.84894760E-02  0.33423716E-02
   94    -0.10540204E-01  0.56330417E-02  0.13622789E-01
   95     0.89830102E-02 -0.11309067E-01  0.51283723E-03
   96     0.98362119E-04  0.66526399E-02 -0.30684416E-02
   97     0.86816759E-02  0.12768220E-01 -0.30594221E-02
   98     0.75107872E-02 -0.27486641E-01  0.11751648E-01
   99    -0.94312900E-02  0.12502226E-01 -0.64611439E-02
  100     0.33507375E-01 -0.17179929E-01  0.67087296E-02
  101    -0.43506382E-01  0.18285849E-01 -0.37518901E-02
  102     0.11061187E-01 -0.61817563E-02  0.43057047E-02
  103    -0.52275941E-02 -0.21989275E-01  0.17833157E-01
  104     0.18166840E-01  0.11868195E-01 -0.18170763E-01
  105    -0.24873283E-03  0.14364611E-01 -0.49108288E-02
  106     0.38407777E-01 -0.38799475E-01  0.80045592E-01
  107    -0.11675063E-02 -0.59129189E-02 -0.26420747E-02
  108    -0.36826423E-01  0.38988727E-01 -0.80341862E-01
  109    -0.13580654E-01 -0.26966246E-01 -0.50253822E-02
  110    -0.37301014E-02  0.47743433E-02  0.77073749E-02
  111     0.11349332E-01  0.19614023E-01 -0.94707845E-02
  112     0.53116705E-02 -0.23718820E-01 -0.13431901E-01
  113     0.66606872E-02  0.11117523E-01  0.92590077E-02
  114    -0.63036316E-02  0.11047251E-01  0.21714566E-02
  115    -0.69555888E-02 -0.12175215E-01  0.22909654E-01
  116     0.10001373E-02  0.17726498E-01  0.56553286E-02
  117     0.67860516E-03 -0.13801748E-01 -0.28317310E-01
  118    -0.15247012E-02 -0.23921576E-03  0.11502095E-02
  119    -0.56022654E-02  0.67123193E-03 -0.12173476E-01
  120     0.30436341E-02  0.85193323E-03  0.16772817E-01
  121     0.52005546E-01  0.42029973E-02 -0.40500202E-02
  122    -0.48909007E-01  0.17232017E-02  0.46284659E-02
  123    -0.34946982E-02  0.77938002E-02 -0.89534993E-02
  124     0.11898751E-01  0.33254772E-01  0.23400272E-01
  125    -0.28994433E-02 -0.23288226E-01 -0.25426068E-02
  126    -0.97836075E-02 -0.94697738E-02 -0.22909890E-01
  127    -0.23611620E-01 -0.25239112E-01  0.17590222E-02
  128     0.18428692E-01  0.33402948E-01 -0.10664131E-01
  129     0.59458041E-02 -0.48013451E-02  0.69199422E-02
  130     0.78455137E-02  0.50808836E-02 -0.90661951E-02
  131     0.42618406E-02 -0.45989931E-02 -0.30699722E-02
  132     0.20818734E-02 -0.43529846E-02 -0.93117414E-03
  133     0.12024950E-01 -0.31110841E-01  0.59579082E-01
  134     0.20404834E-01 -0.57598325E-02 -0.42234067E-01
  135    -0.29877682E-01  0.42444808E-01 -0.15047473E-01
  136     0.14609327E-01  0.71904517E-02 -0.18969162E-02
  137    -0.11800276E-01 -0.74412182E-02  0.33313463E-02
  138    -0.69037830E-02  0.55846624E-02 -0.39864316E-02
  139     0.52539188E-02  0.75296085E-02  0.17576277E-01
  140    -0.11750638E-02 -0.66771236E-02 -0.20276557E-01
  141     0.11479425E-01  0.62559382E-02 -0.38319411E-01
  142    -0.28013154E-02 -0.20288303E-02  0.51266432E-02
  143    -0.59210706E-02  0.29628880E-02 -0.20412749E-01
  144     0.58647592E-02 -0.50925095E-02  0.99964787E-02
  145    -0.25220047E-02  0.16222422E-01  0.40906531E-01
  146     0.40865683E-02 -0.69344398E-02 -0.13375687E-01
  147     0.23560183E-02 -0.95122254E-02 -0.14859447E-01
  148    -0.54096781E-02  0.11862851E-01  0.10130844E-02
  149     0.13090400E-02 -0.79938445E-02  0.21640192E-02
  150     0.72652011E-02 -0.80995675E-02 -0.10719722E-01
  151     0.28655776E-01  0.48384794E-01  0.52349413E-01
  152     0.61449479E-02  0.20974277E-01 -0.19667229E-02
  153    -0.30443803E-01 -0.83080747E-01 -0.50453134E-01
  154     0.85749561E-02  0.62252418E-02 -0.46041431E-02
  155     0.44042609E-02 -0.46402236E-02 -0.35593034E-03
  156    -0.77967010E-02  0.20515609E-02  0.67027863E-02
  157    -0.15090810E-01 -0.23964256E-02 -0.12867822E-01
  158     0.16495710E-01 -0.29083549E-02  0.22832241E-01
  159     0.11794265E-02  0.53842002E-02 -0.50391223E-03
  160    -0.27545896E-01 -0.15031048E-01  0.84148015E-02
  161     0.26194069E-01  0.13009360E-01  0.67055860E-03
  162    -0.81193419E-03 -0.68941927E-02 -0.18757485E-01
  163    -0.19795961E-01  0.14123663E-01  0.48605921E-01
  164    -0.11380353E-01 -0.24277371E-01  0.58390367E-02
  165     0.11594209E-01 -0.19367462E-01 -0.12715891E-01
  166    -0.18680241E-01 -0.96556348E-02 -0.28656075E-01
  167    -0.55757401E-02 -0.17960723E-02 -0.28179322E-02
  168     0.15446451E-01  0.89094101E-02  0.28586108E-01
  169    -0.26200764E-01  0.83070734E-02 -0.10961196E-01
  170     0.27132366E-01 -0.39299605E-02  0.13395622E-02
  171     0.23592318E-02 -0.16435152E-03  0.83590068E-02
  172     0.25440370E-01  0.12050448E-01 -0.47714944E-04
  173    -0.84151613E-02 -0.64491383E-02  0.28105625E-02
  174    -0.20531817E-01 -0.64432764E-02 -0.10881645E-02
  175     0.14896463E-01 -0.13545632E-02 -0.14926154E-01
  176    -0.10741974E-01  0.43383341E-02  0.78773042E-02
  177     0.24417122E-02  0.36075489E-02  0.11007436E-01
  178     0.18853705E-01 -0.23098171E-01 -0.12150632E-01
  179    -0.25898651E-02  0.45495921E-02  0.21665398E-01
  180    -0.17452465E-01  0.20232267E-01 -0.83703779E-02
  181    -0.54458986E-02 -0.35255160E-01 -0.38122607E-02
  182     0.22420897E-01  0.67815391E-02  0.97339969E-03
  183    -0.17997382E-01  0.20539954E-01  0.54497608E-02
  184     0.15570106E-01  0.75187624E-02  0.35270512E-01
  185    -0.40514715E-02  0.21031391E-01 -0.26235766E-02
  186    -0.17895436E-01 -0.28273295E-01 -0.36714596E-01
  187     0.17432657E-01  0.12291611E-01  0.83935940E-02
  188    -0.11253863E-01 -0.41785847E-03 -0.56632490E-02
  189    -0.13395630E-02 -0.10583199E-01  0.26776752E-02
  190     0.11419412E-01  0.34271136E-01  0.29397194E-03
  191     0.62563567E-03 -0.28310115E-02 -0.12812267E-02
  192    -0.98552036E-02 -0.15372379E-01  0.61744400E-02
========
    1    -0.22198869E-01  0.40581987E-02 -0.38905172E-01
    2     0.11759265E-01 -0.14070901E-01  0.41728430E-01
    3     0.92835273E-02  0.10920710E-01  0.17380780E-02
    4     0.69648508E-02  0.32175727E-01  0.24942077E-01
    5    -0.67000579E-02 -0.31846030E-01 -0.87267555E-02
    6    -0.25931217E-02  0.41822679E-02 -0.18517540E-01
    7    -0.31538026E-03 -0.23483366E-01  0.37375928E-01
    8     0.14669247E-01  0.32191863E-01 -0.93513269E-02
    9    -0.20147682E-01 -0.12787913E-01 -0.30611601E-01
   10     0.18334465E-01 -0.88580017E-02 -0.16166664E-01
   11    -0.10488277E-01  0.44371632E-02  0.15446006E-01
   12    -0.26013866E-03  0.54343740E-02 -0.99965833E-03
   13    -0.12426997E-01 -0.16021336E-01  0.31180638E-02
   14    -0.27143674E-03  0.10439121E-01  0.54884336E-02
   15     0.17721340E-01  0.14894922E-01 -0.10420711E-01
   16     0.80893978E-02 -0.95013599E-02 -0.36382414E-01
   17    -0.22633274E-02  0.54085123E-02  0.41344023E-01
   18    -0.79251159E-02  0.73818792E-02 -0.22951759E-03
   19    -0.23528574E-02 -0.21678091E-01  0.99787205E-02
   20     0.10601613E-01  0.85347578E-02 -0.10527101E-01
   21    -0.12702440E-01  0.10052044E-01  0.86118745E-02
   22     0.34705872E-03  0.50211060E-02  0.25130265E-01
   23    -0.44549098E-02  0.84678850E-02 -0.24084682E-01
   24     0.50583349E-02 -0.76758564E-02  0.15991377E-02
   25    -0.35485452E-01 -0.39950168E-01 -0.24020109E-01
   26     0.17733565E-01  0.30994555E-02  0.21752084E-01
   27     0.18996514E-01  0.28580591E-01  0.84841162E-02
   28    -0.72930124E-02  0.40884106E-02  0.67759182E-02
   29     0.16923078E-01 -0.92398113E-02 -0.61234446E-02
   30    -0.10329358E-01  0.62150577E-02  0.11791610E-01
   31     0.68013487E-02  0.55844091E-02  0.65951982E-02
   32    -0.14112189E-02  0.55044571E-02 -0.15506168E-01
   33    -0.52478561E-02 -0.14392683E-01  0.21895832E-02
   34     0.43520470E-03  0.69678041E-02 -0.78178969E-02
   35    -0.25504930E-02 -0.42556436E-02  0.56464788E-02
   36    -0.79371685E-02  0.79210291E-03  0.71423321E-02
   37     0.24936713E-01  0.27458387E-01 -0.13926502E-01
   38    -0.39678684E-02 -0.12928373E-01 -0.82906339E-02
   39    -0.27222229E-01 -0.12991657E-01  0.14815039E-01
   40     0.18743105E-01  0.59800234E-01  0.32302104E-01
   41    -0.41200465E-02  0.14358736E-01  0.23940943E-01
   42    -0.80368052E-02 -0.72023968E-01 -0.49986293E-01
   43     0.41359474E-01 -0.22791931E-01  0.36465003E-02
   44    -0.14137630E-01  0.23185891E-01  0.11091588E-01
   45    -0.28021417E-01  0.41374646E-05 -0.20313431E-01
   46    -0.23922364E-02 -0.19588883E-01  0.92051333E-02
   47     0.31363647E-02  0.21496620E-03 -0.52264777E-02
   48     0.12207177E-02  0.14778289E-01 -0.67381930E-02
   49    -0.10062482E-01 -0.33629632E-01  0.21911909E-01
   50     0.95052432E-02  0.25566859E-02 -0.25138182E-01
   51    -0.19779951E-03  0.19390718E-01 -0.12602073E-02
   52    -0.30887957E-01  0.13549025E-01 -0.20202051E-01
   53     0.21707049E-01 -0.95738737E-02  0.11593722E-01
   54     0.74777611E-03 -0.67846113E-03  0.23413496E-02
   55    -0.15303931E-01 -0.12695982E-01 -0.14761618E-01
   56     0.95370110E-02 -0.18490020E-02  0.50303886E-02
   57     0.97853637E-02  0.12139273E-01  0.59372725E-02
   58    -0.17856963E-01  0.68564610E-02  0.40340734E-01
   59    -0.13249693E-01 -0.21449171E-02 -0.16608677E-01
   60     0.21542178E-01 -0.57027010E-02 -0.26157028E-01
